Distancia_10;Distancia_50;Distancia_100;Distancia_500;Distancia_1000;Distancia_2000;Distancia_5000
1.18945;3.40137;4.03164;9.21764;13.202;17.7933;28.4238
0.701327;2.82208;4.07939;9.06629;12.6344;18.2548;28.8453
0.982687;3.32165;3.76864;9.08082;12.7899;18.0922;28.578
1.01791;3.08509;3.71717;8.87957;12.6411;18.3773;29.2614
1.19379;3.23271;4.40395;9.1333;12.7366;18.5383;28.932
0.954781;2.82031;3.9437;8.94551;12.6468;18.1588;28.4854
0.932988;3.43771;3.62029;9.09764;12.211;18.2677;28.8096
1.12505;2.95097;4.4306;9.59446;12.8054;18.2425;28.5395
1.20715;2.99037;3.91378;9.29249;12.4719;18.1295;28.9669
1.69685;3.04146;4.29161;9.23779;13.0787;18.0341;28.9037
1.40586;2.50366;4.15121;8.81826;12.4651;18.0483;29.2707
1.04365;2.89011;4.38107;9.07383;12.9891;18.2682;29.1354
1.32887;3.26677;3.80732;8.99599;12.6576;18.5917;28.6023
1.05592;3.0215;4.39281;9.20512;12.6567;18.4934;28.6051
1.02622;2.89498;4.33037;8.97159;12.3963;18.3682;28.8548
1.1626;2.83749;4.26348;9.4121;13.1934;18.1936;28.7024
1.04444;3.05908;4.19952;8.86136;12.9962;18.2629;28.3013
1.06293;2.47716;4.14616;9.30716;12.6755;18.5144;28.9847
1.18214;2.67152;4.07444;9.10684;12.7491;18.1568;28.8809
1.34102;2.41777;4.03204;9.24986;12.835;18;28.8304
1.17245;2.87121;4.57925;9.27177;13.1643;18.2387;28.9979
1.42811;2.63359;4.01032;8.88624;12.5992;18.2777;29.1505
1.76048;2.97505;4.11964;8.91154;12.7951;18.1208;29.1439
1.11593;2.52023;4.08133;9.15321;12.4293;18.3091;28.6449
1.42673;3.11142;4.27582;8.93962;13.1977;17.8095;28.8479
1.33745;2.82027;4.40439;9.07197;12.6568;18.1766;28.9307
0.922948;3.12849;4.03325;9.16003;13.2428;18.221;28.5974
1.12151;2.80794;4.08631;9.0887;12.5215;18.3374;28.9613
1.40057;2.63582;4.00867;9.18388;12.7886;18.0016;29.2338
1.49844;2.74911;4.16814;9.10701;12.5724;17.9553;28.851
1.16426;3.0403;3.99909;9.21137;12.8416;17.8282;28.9333
1.28143;2.89252;4.01609;9.61129;12.844;18.1646;28.5585
1.77071;3.05822;3.99693;9.11583;12.6812;18.1874;28.9505
1.63446;2.83603;4.61974;9.22763;12.683;18.1913;28.6807
1.51378;3.04845;4.15806;9.02124;12.8722;17.8217;28.76
1.35896;2.37185;4.13888;9.36562;12.8347;18.2017;28.5284
1.03239;2.91147;4.47306;9.55888;13.0562;17.9907;29.0939
0.659061;2.68627;4.29095;8.85455;12.7165;18.1953;28.9211
1.40911;2.8572;4.57823;8.81652;12.8302;18.0564;28.8793
1.65793;2.95062;3.99864;9.36297;12.7036;18.4478;28.8006
1.43456;2.46492;4.89562;8.78563;12.7736;18.2356;28.5355
1.75901;2.55217;4.46454;8.76573;12.9215;18.2225;28.8928
1.61037;2.58142;3.68365;9.32817;13.0644;18.1188;28.6629
1.56517;2.96154;4.12804;8.74657;13.0511;17.9402;28.9163
1.44198;2.81138;4.24045;8.80696;12.9227;18.3511;28.5122
1.19635;2.7723;4.43271;9.14361;13.0196;17.9565;28.8026
1.50376;3.09283;4.04119;9.22588;12.5173;18.4003;28.649
1.01716;2.93022;4.06581;8.97518;12.9656;18.2001;28.8688
1.70701;3.1068;4.00806;8.82869;12.8503;17.8765;29.1162
1.37579;2.94465;4.37845;8.76639;13.0806;17.9413;28.955
1.22533;3.41464;4.296;8.84995;13.0702;18.1174;28.6205
1.19093;3.0034;3.94398;9.15476;12.7134;17.8643;29.2404
0.948154;2.66394;4.26639;9.13289;12.5777;18.2168;29.1568
1.13728;3.04357;4.55579;8.94578;12.927;18.4711;28.8626
1.14225;2.77125;4.45179;9.24243;12.8958;18.1463;28.6947
1.0331;2.53909;3.8991;9.03333;12.8869;18.2905;28.5296
1.26316;2.80708;4.25208;9.05801;12.7529;18.0961;28.6789
1.36757;2.82798;4.61374;9.31528;12.7922;18.0559;28.7311
1.53397;3.10076;4.68792;9.07692;12.9827;18.2075;28.8407
1.20404;2.84533;4.42999;9.86291;12.7515;18.3375;28.713
1.57672;2.53764;4.42189;8.9611;12.7979;18.2825;28.9327
1.28241;2.85107;4.77902;9.00269;12.7867;18.2761;28.8818
1.14107;2.72816;4.12254;8.92582;13.064;18.3031;29.1692
1.34889;3.21062;4.28334;9.2468;12.9773;18.0743;28.9854
1.13971;2.96771;4.41252;9.21353;12.5143;18.1026;28.8787
1.21508;2.68364;4.38597;9.21043;12.6072;18.3025;28.8838
0.862917;2.54528;4.35784;9.17037;13.2913;17.9091;29.0361
1.07686;2.69408;4.1991;8.99815;13.1037;18.1461;28.9323
1.50687;2.86885;4.12552;9.1783;12.5739;17.8813;29.2404
1.25939;2.51112;4.17776;8.94491;12.9183;18.0843;28.9696
1.37237;2.77029;4.10909;9.08323;13.1729;18.1973;28.8541
0.928041;2.88695;4.27126;9.39266;12.9339;17.9641;29.2511
1.02438;2.90307;3.99293;8.82724;13.0799;18.4596;29.2773
1.24255;2.86343;4.40986;9.1902;13.0483;18.2993;28.9413
0.939236;3.2131;3.99471;9.1519;13.3581;18.2351;29.0811
1.20565;2.63529;4.16439;9.38429;13.3241;18.4145;28.75
1.22342;2.79327;3.91815;9.00886;13.4011;18.0294;28.6928
0.869576;2.86831;3.97142;9.17215;12.7561;18.515;28.7225
1.23743;3.19499;4.31227;9.32323;12.832;18.3151;29.1129
1.1166;3.02473;4.22882;9.12147;12.9888;18.34;28.8931
1.07482;3.23279;3.67995;9.33384;13.0146;18.6463;28.9103
1.11939;2.58672;3.89802;9.56392;12.945;18.3081;28.6125
1.05409;2.92928;4.23687;8.78823;13.0714;18.4762;28.9808
1.43854;3.0414;4.20113;9.09161;12.8677;18.4005;28.6656
1.23286;2.88285;4.01336;9.12628;12.6457;18.0731;28.7687
0.806236;2.86421;4.11307;9.195;12.7857;18.3535;29.4686
0.936645;3.14375;4.13949;9.24371;12.4901;18.3881;28.9698
0.908451;2.96085;3.6676;8.9031;12.5258;18.3199;28.436
1.06764;3.00129;4.03325;9.15378;12.5689;18.4552;28.5838
0.84527;2.81464;3.96465;9.14624;13.0842;18.7021;28.9176
1.14665;2.482;4.14397;9.68705;13.0865;17.7956;28.4145
1.33384;3.0214;4.05402;8.89963;13.0882;18.4996;28.6001
0.908851;2.78696;4.21359;9.37406;12.6815;18.3664;28.9646
0.983263;2.6456;4.02673;9.41465;13.1776;17.8924;29.1726
0.595333;2.94788;4.01085;9.14834;12.8227;18.3915;28.838
0.750292;3.1033;4.33624;9.36565;13.0111;18.4001;28.9539
1.28431;3.30261;4.1036;9.38139;12.7279;18.3441;29.4604
1.16569;2.939;4.09926;9.34032;13.1213;18.5825;28.8969
1.18878;3.12391;4.05013;8.97968;12.378;18.4714;28.9729
0.858142;2.77435;4.3409;9.30401;12.863;17.665;28.9123
0.888141;2.97979;3.99656;9.32206;12.9133;18.3566;28.8986
1.17675;3.34076;3.7298;9.45609;13.007;18.33;29.1221
1.20247;2.76552;4.09127;9.34613;12.8819;18.0789;29.2213
1.14971;3.12096;4.11466;9.42301;13.0891;18.6603;28.9894
0.992641;3.26793;4.02257;8.97047;12.6067;18.1684;28.9989
1.03211;2.89908;4.59139;8.99549;13.1381;18.1715;29.2055
1.28091;2.55588;4.20958;9.43764;13.0199;18.3345;28.9132
0.744769;2.95283;4.24154;9.15549;13.104;18.77;28.9124
0.780803;2.9156;3.99986;9.31176;13.1129;18.4173;28.9845
0.959349;2.75363;3.80423;9.22797;12.8134;18.0294;28.78
1.11703;2.79608;4.33725;9.02175;12.8315;18.1212;29.0778
0.907915;2.86022;4.41283;9.19389;12.9881;18.1249;29.1998
0.813915;2.61695;4.33294;9.24286;13.0048;18.4389;28.6251
1.22348;2.99588;4.09777;9.58906;12.6224;18.6325;28.9333
0.695187;2.95477;4.07445;9.49234;12.8732;18.3221;29.0535
0.837899;2.9725;4.21506;9.08184;12.9036;18.0069;28.9954
1.01238;2.75283;3.88648;9.64288;13.3933;18.0599;29.0221
1.30453;2.82415;4.2392;8.96747;12.7866;18.3233;28.7365
1.29261;3.00542;3.79185;9.32537;12.8999;18.6236;28.7649
1.43989;2.73724;4.35577;9.04673;12.9765;18.4109;28.8724
1.62017;2.49418;3.66294;9.17807;12.9133;18.485;28.7931
1.34562;3.13617;4.34229;8.93226;12.9731;18.19;28.9553
0.837643;2.76438;4.23142;8.91607;13.162;18.0216;28.7444
1.37188;3.00321;3.89956;9.24422;13.3606;18.3783;29.0759
1.39049;3.10917;4.18326;9.46809;13.484;18.2875;28.8547
1.50884;3.24386;3.71922;9.23648;13.0911;17.9955;29.2523
1.2659;3.20428;4.38508;9.15818;12.8467;18.0466;28.5724
1.63494;2.90477;3.79154;9.10142;12.9378;18.5467;28.9419
1.13707;2.92043;4.35204;8.99563;12.4366;18.2111;28.5782
1.71125;3.14543;3.78668;9.1989;13.0499;19.0067;28.9383
1.16357;3.07073;3.92584;9.11814;13.5028;18.0564;29.0259
1.00927;3.14954;4.01578;9.14437;12.5029;17.895;28.8999
0.983971;3.04421;4.36679;9.27616;12.9562;18.1759;28.6434
0.967685;3.28901;3.99647;9.14359;13.4699;18.1003;28.7549
1.43091;2.34181;3.6852;9.29151;12.5011;18.0722;29.2018
1.35058;2.76836;3.93245;9.36709;13.3908;18.6035;28.7496
1.00382;2.81205;4.00598;9.16742;12.4232;18.1611;28.9155
1.44511;3.09538;3.92286;8.89846;12.8623;17.9381;28.9382
1.6032;3.34809;4.00276;9.40396;12.9133;18.2445;28.5965
1.28745;2.5641;4.19419;9.28565;13.1163;17.6287;28.9048
0.940844;3.24994;4.17335;9.06012;12.5935;18.5089;28.8678
1.30608;2.93232;4.53499;9.27342;13.0314;17.8226;28.5432
1.29343;2.97839;3.84895;9.04619;12.6724;17.6637;28.6195
1.46959;3.00101;4.16452;8.97341;13.1946;18.0887;28.9572
1.61962;2.98142;4.15499;9.31387;13.207;18.6079;28.9602
0.837145;3.32753;4.34977;9.53975;12.7393;18.2741;29.1319
1.18973;3.3249;4.06124;9.08653;13.1896;18.3398;28.4945
1.58021;3.14066;3.82541;9.08244;12.7818;18.0962;28.772
1.04463;3.16942;4.13396;9.09658;12.6942;17.8829;28.688
1.31741;2.98486;3.99427;9.3799;13.0614;17.9344;28.7666
1.11874;3.17597;4.27862;9.02803;12.5521;18.1575;28.4609
1.26024;3.032;4.21327;9.19918;13.0658;17.7565;29.0031
1.56778;3.20539;4.19104;9.20476;12.8794;18.3966;29.2381
1.42646;3.09538;4.24955;9.03326;12.8043;18.4518;28.9844
1.13904;3.04329;4.15158;9.14519;12.9107;18.1332;28.2213
0.841284;3.05393;3.67442;8.92982;12.9825;18.0405;28.7596
1.22086;2.76011;4.24672;9.41411;12.5792;18.2814;28.7576
1.20863;3.02595;4.37511;9.33439;13.0875;18.3089;29.0404
1.06656;3.10351;4.14399;9.31724;13.2258;18.2367;28.7401
1.29472;2.65242;3.9717;8.98758;13.187;18.274;28.8134
1.65877;2.81042;4.18802;9.39328;13.0638;18.3998;29.2678
1.16553;3.0329;4.21152;8.75553;12.8955;18.14;29.2324
0.874631;3.13633;4.01735;9.29211;12.6452;18.5577;29.0655
1.30971;2.87135;4.07744;8.94151;13.1366;17.9638;28.9356
1.18622;2.9381;4.31332;8.96495;12.8817;18.4;28.7741
1.16233;3.00935;3.58946;9.26956;13.374;18.177;29.242
1.47375;3.23937;4.30784;8.89059;12.9129;18.3368;28.7325
1.27451;3.18468;3.78825;9.47965;12.8321;18.2711;29.05
1.59509;2.64612;3.9641;8.9384;12.9269;18.176;29.163
1.57758;3.13177;4.39772;8.95265;13.1168;18.171;29.1534
0.785814;2.59034;4.48683;9.12706;13.1286;18.003;29.3756
1.41113;2.87873;4.27025;9.52591;13.4229;18.4107;29.3865
1.4275;2.67747;4.22156;8.77499;13.2772;18.6685;29.1457
1.22758;2.40106;4.11454;9.14888;13.0633;18.1849;29.4218
1.4114;2.66308;3.93945;9.07279;12.5925;18.439;28.2076
1.23916;2.78773;4.51287;9.19139;12.7106;18.1603;29.1793
1.33084;3.17071;4.26859;8.69581;12.8433;18.0108;29.0361
1.44411;2.86814;4.02358;8.86802;12.7326;18.207;29.1635
0.790127;3.06684;3.87242;9.30852;12.8234;18.3446;29.187
1.59241;2.90862;4.62136;8.7233;13.1594;18.2189;28.8142
1.58293;2.68919;4.69176;9.1694;13.215;17.9647;28.8869
1.30357;2.69096;4.00046;8.8895;13.0009;18.3003;28.8084
1.27817;3.0044;4.23274;8.7753;12.8879;18.3769;29.1706
0.974069;2.85933;4.0896;9.26422;12.8457;18.5382;29.295
1.10508;2.81609;4.00552;8.91299;12.7965;18.4455;28.9603
1.4829;3.03224;3.97342;9.08128;12.9234;18.2322;29.3139
1.63057;2.96935;4.12873;8.81582;13.0251;17.7124;29.021
1.54327;2.72051;4.32484;8.94096;13.1235;18.5888;29.1112
1.78925;2.91446;4.33181;9.07184;13.0375;18.3826;28.9161
1.32886;2.89884;4.29903;9.19004;13.0854;18.5845;28.8006
1.36057;2.73508;4.43232;9.05755;13.0987;18.2118;29.4279
1.55267;2.30763;4.34281;9.06688;13.0843;18.4315;28.9269
1.62055;2.84989;4.16587;9.20605;12.8802;17.927;29.4726
1.50626;3.03495;4.67296;9.40331;12.9367;18.4095;28.7892
1.56912;2.93958;4.64684;8.74909;13.2601;18.2401;29.0115
1.24422;3.42416;4.40364;8.61661;12.8246;18.5527;29.4395
1.21435;3.17541;4.40784;9.07003;12.9341;18.3866;29.0338
1.44695;2.90279;3.85933;9.2179;12.7911;18.4005;28.8801
1.33087;2.83804;4.10096;9.22972;12.881;18.4497;29.0203
0.966538;2.37774;4.2928;9.04304;12.7009;18.1635;29.3565
1.15568;3.01132;3.9891;8.85894;12.4961;18.5096;29.2243
1.12643;2.99748;4.16694;9.33771;13.1434;18.3122;29.5588
1.18597;2.91208;4.35167;9.18361;12.8535;18.2855;29.0747
1.08556;2.62973;4.49635;9.32071;12.8683;18.5035;29.2093
1.18765;2.9152;4.10619;8.90826;12.4333;18.4924;29.2261
1.24666;3.32812;4.25084;9.47556;13.0019;17.9952;29.3434
1.51104;2.69176;4.5224;9.28947;12.6676;18.2211;28.6326
1.95928;2.60457;4.54747;8.82221;12.7454;18.536;29.05
1.82547;2.62043;4.29322;9.42116;12.8131;18.6;28.952
1.65705;2.62556;4.55852;9.17494;13.1894;18.4862;29.3818
1.47407;2.79655;3.83507;9.05271;12.9658;18.5135;29.3386
1.35425;2.75954;3.8168;9.42343;12.7153;18.3435;29.304
1.38642;2.7682;4.07535;9.17594;12.5893;18.4909;28.9599
1.49246;2.86512;4.22202;9.61005;13.0434;18.3444;28.7854
1.14738;2.85809;4.11692;9.4949;13.1591;18.6238;29.3423
1.14362;2.90932;4.1215;9.23521;13.4298;18.9934;29.3103
1.18363;3.41507;4.26086;8.7415;12.8976;18.2322;28.6744
1.55836;2.93057;4.14085;8.99752;13.0981;18.1971;28.792
0.815858;3.05566;4.24557;9.10811;12.8413;17.8053;29.0471
0.99823;2.71193;4.30645;8.63144;12.6727;18.7048;28.8292
1.36342;2.82791;3.9826;9.34445;12.8047;18.2529;29.0226
1.2237;2.72526;4.09332;9.27142;13.1261;18.7429;28.7186
1.73608;2.90738;3.9464;8.80111;12.8307;17.8533;28.5508
1.70518;3.20729;3.85585;9.2618;12.7887;18.052;28.977
1.39395;2.83064;3.77771;9.1787;13.0909;18.6258;28.6765
1.64038;3.10807;3.92592;9.36425;13.1124;18.1031;28.6437
1.62107;2.84246;3.99494;9.03774;13.0741;18.7306;28.6547
2.03064;3.1255;4.38025;8.97865;12.7104;18.0147;28.6696
1.49803;3.40167;3.97002;8.49712;12.9808;18.2259;29.1504
1.38591;2.59351;3.98058;9.49771;12.7069;17.6904;29.148
1.4386;2.85513;4.50977;9.25778;13.2226;18.4047;28.9937
1.37273;2.94181;4.24563;8.84722;12.6872;18.4901;28.3384
1.6234;2.79116;4.41997;9.11101;13.0519;18.2653;29.0265
1.12929;2.87943;3.8628;9.25629;12.741;18.5815;28.7823
1.49222;2.88092;4.15778;9.17597;12.951;18.1709;28.991
1.76231;2.46986;4.07168;8.82203;13.1127;18.8305;28.7411
1.14609;2.74768;4.32205;9.09942;13.0926;18.2871;28.7761
1.44018;2.83687;4.04891;9.28487;12.8949;18.0585;29.3932
1.03993;2.9115;4.44008;9.06887;13.1431;18.303;28.8873
1.16573;3.06876;4.16266;9.27815;12.8805;18.1268;28.6413
1.56578;3.08393;4.60116;9.26632;12.7267;18.659;28.7968
1.10473;3.36724;4.23813;9.20295;12.8507;18.5196;28.9368
1.18215;3.09487;4.25931;8.85689;12.7265;18.4041;29.1247
1.07655;3.39047;3.97389;8.9868;12.5337;18.2284;28.8789
1.36446;3.06753;4.10169;9.04544;13.1193;18.2548;29.1694
1.6597;3.10379;4.31699;8.99644;12.8094;18.1288;28.4982
1.23793;2.87016;4.38653;9.21422;13.3134;18.3677;28.6626
1.62913;2.77404;4.0272;9.13063;12.8631;18.7078;29.2096
1.1908;2.97034;4.5792;8.85623;12.8528;17.9156;29.312
1.06919;2.30393;4.15986;8.91891;13.1317;18.2279;28.598
1.81049;3.03975;4.19804;9.05502;13.0299;18.2766;29.0416
1.27235;3.03615;3.85212;8.88258;12.5834;18.2053;28.7783
1.26013;3.00017;4.03487;9.07877;12.9783;18.2095;29.0121
1.48196;3.02776;4.19043;9.24908;12.9739;18.2885;28.8291
1.45101;3.03856;3.96405;9.07804;12.9414;18.0195;29.0869
1.14919;3.04724;4.3626;9.08676;13.1311;18.2144;28.7098
1.31463;2.83803;4.50684;8.98352;12.9701;18.3432;28.9783
1.41626;2.87089;4.24539;9.1125;13.0782;18.1583;28.8083
1.09316;2.93064;3.8479;9.35315;12.8136;18.174;29.0155
0.979643;2.96763;4.1659;8.91786;12.8573;18.3983;28.6389
1.06724;3.00109;3.91789;9.00298;13.2871;18.1411;28.8424
1.57481;2.87904;4.19979;8.98224;13.0592;18.6321;28.825
1.90164;3.33128;3.73695;9.48567;12.6369;18.5051;28.9523
1.35182;2.90369;4.63982;8.63364;12.642;17.977;28.968
0.946119;3.28219;3.9266;8.93753;12.9234;18.7738;29.3037
1.60924;2.99793;4.57036;8.63497;12.9489;18.2157;28.9702
1.81205;2.90328;3.97996;9.04047;13.2148;18.0615;29.3036
1.59934;2.98096;4.30135;8.50375;13.1411;18.2833;29.0502
1.60405;2.77713;4.20134;8.68488;12.8544;17.8257;29.4916
1.40862;3.19327;3.93607;9.32926;12.8605;17.8418;29.0442
1.36591;3.14916;4.00056;9.38141;13.1436;18.3215;29.031
1.34902;3.02862;3.96369;9.21858;12.7576;18.3314;29.0031
1.16256;2.74431;4.57205;9.29203;13.0201;18.4876;28.8518
1.69618;3.0687;4.12852;8.85903;12.9946;17.8625;28.973
1.16114;2.62823;3.70024;8.96339;13.1194;18.0828;28.7903
1.40686;3.04465;4.45867;9.26429;12.6107;18.4325;28.7375
1.55772;3.17586;4.17596;9.3827;12.9635;17.9404;28.827
1.43155;2.86563;3.84629;8.91805;12.9142;18.1327;29.1386
1.32202;3.46402;4.59895;9.16761;12.8852;18.465;29.0989
1.17193;3.14869;4.14442;8.67555;12.9678;18.2373;29.295
1.43471;2.95965;4.61419;8.87547;13.1906;18.0745;29.1923
1.52718;3.26208;3.98006;8.89433;12.923;18.201;29.0067
0.89863;3.26524;4.45777;9.15256;13.1841;18.3674;29.0214
0.985328;2.87541;4.07289;8.85888;13.0898;18.2391;29.4891
0.926174;2.72589;4.02634;9.35968;12.9674;18.4401;29.0402
1.61027;3.05728;4.40376;8.94748;13.179;18.2119;28.7351
1.2177;3.33955;4.20239;9.08672;12.9091;18.4869;28.9752
1.67112;2.74573;4.31617;8.99042;12.9688;18.4306;28.945
1.4017;3.41931;4.01167;8.79166;12.9651;18.5259;28.9467
1.08036;2.96499;4.11209;9.08872;13.2014;17.8722;29.3125
1.25768;3.08977;4.12327;8.86876;13.0582;18.2976;29.3763
1.74238;3.00299;4.48414;8.88314;13.1747;18.1479;28.9244
1.43739;3.14672;3.97657;9.2529;12.5836;18.2183;29.0961
1.63814;3.25996;4.40843;8.64184;12.8221;18.0667;28.6027
1.31141;2.80664;3.82157;8.82468;12.881;18.4147;29.2535
1.42296;3.05459;4.28253;8.59787;12.591;18.4771;28.9481
1.451;2.89611;4.06975;9.03988;12.7872;18.4301;29.0854
1.05986;2.93978;4.10957;8.98942;12.7676;18.3804;29.3624
0.887056;3.12604;4.00534;9.35439;13.0919;18.3343;28.7909
1.33963;3.19709;4.20462;9.20979;12.7916;18.0803;28.762
1.4234;2.94096;3.80541;9.09869;12.6728;18.2765;29.0381
1.41221;2.69231;3.94665;9.17779;12.8362;18.3477;29.1683
1.3027;2.3934;4.09907;8.74188;13.2349;18.1909;29.2609
1.46904;3.18619;4.39145;8.8512;12.9333;18.0219;29.0468
1.0519;3.06113;4.33836;9.15875;12.8622;18.0734;29.0337
0.941462;3.01818;4.24851;8.69242;12.5424;18.0892;29.3634
1.39269;2.77892;3.81293;9.11978;12.8397;18.2956;28.9551
1.65723;3.23506;4.12246;8.973;12.5825;18.5509;29.2437
1.531;2.54109;4.06661;9.2359;13.0178;18.429;29.314
1.30642;3.18205;4.07695;9.17581;13.0283;18.2075;29.0055
1.44737;2.73269;4.51523;9.44953;12.871;18.4015;28.9089
1.12827;2.81425;4.06181;9.01894;13.1487;18.1811;29.1775
1.34829;2.53152;4.59207;8.65138;13.0987;18.187;29.046
1.22933;2.80404;3.82504;8.88059;12.7848;18.1226;28.7081
0.95788;2.94629;4.00182;9.1522;12.7132;18.4188;28.9765
1.46905;2.85852;4.01226;9.05461;13.0956;18.3661;29.2643
0.626089;3.25645;4.38942;9.27594;13.0207;18.1661;28.9425
1.28981;2.841;4.04306;8.72436;12.9552;18.2384;28.8377
1.06325;2.83045;4.26823;9.17529;12.7706;18.2883;28.8445
1.12859;3.00576;4.14303;8.95961;13.0839;18.2544;28.9527
1.38549;2.94504;4.15768;9.44379;12.8959;17.8601;28.7882
1.15741;2.97434;4.28483;9.02651;12.981;18.2715;29.4316
0.788244;3.15972;4.18386;9.24727;13.0372;18.3019;28.6567
1.25457;2.98601;3.92673;9.16727;12.6808;18.5825;29.1505
1.57743;2.95041;4.2124;9.1257;13.0423;18.5862;29.1292
1.21035;2.73941;4.26122;9.03012;12.8591;17.9797;29.0094
1.36394;2.66442;4.45652;9.13267;13.139;18.2533;28.724
1.16892;2.73297;4.14334;9.24761;13.0026;18.6206;28.7598
1.20685;2.89638;3.72683;8.88499;12.914;18.4139;29.284
1.48475;2.86427;4.30036;8.99348;12.8371;17.884;28.8751
1.63079;3.04778;4.36262;9.01422;12.9115;18.6103;28.9426
1.08625;3.14964;4.28937;9.13329;13.0771;18.2521;28.9341
1.3847;2.8318;4.49529;8.97962;12.9448;18.1715;28.525
1.34956;3.29772;4.11595;8.80603;12.3892;18.194;29.0301
1.05303;2.96899;4.15736;9.12302;13.1064;18.1868;29.2514
1.07299;3.52513;3.90669;8.56268;13.4215;18.8498;28.6982
1.23462;2.71964;4.0407;9.32146;12.64;18.294;28.9153
1.01569;2.79859;4.49267;9.11902;13.2213;18.3498;29.3302
1.11693;3.11466;4.25716;8.87635;12.7597;18.2327;29.2063
1.09187;3.02303;4.31304;8.55453;13.2124;17.9783;29.3394
0.959215;2.99325;4.57202;9.0317;13.3482;18.1112;28.8324
0.730323;3.10707;4.21036;8.96384;12.9047;17.7892;28.83
1.00679;2.93839;4.49471;9.01732;13.0204;18.4853;29.0388
1.16387;3.20965;4.46181;9.25037;13.1224;18.3409;28.7022
0.974932;2.8928;4.41707;9.08854;13.1703;18.8399;29.0099
1.63396;2.66223;4.46706;9.031;12.5928;18.2858;29.0212
1.66055;2.65981;4.2759;8.83745;13.3498;18.4301;29.2506
1.37175;2.84871;4.32613;8.64022;12.9919;18.437;28.7581
1.25401;3.11566;4.24606;8.82876;13.3234;18.2232;28.8096
1.2834;2.67179;4.08197;8.89402;12.5334;17.9216;29.1813
1.20135;2.76383;4.19313;9.34836;12.7762;18.5767;29.2067
1.26137;2.9073;3.85858;8.98399;13.0061;18.3816;28.9447
1.34516;2.77133;4.06377;8.84282;13.1628;18.0896;29.2321
1.14556;2.88382;3.70642;9.21671;12.7714;18.1287;29.3152
1.27804;2.7631;4.37981;9.13644;13.443;18.4105;28.8186
1.41285;2.70426;3.7231;9.71298;12.9672;18.3569;29.0953
1.06156;2.69062;4.45263;8.88598;13.0564;18.1614;29.1586
1.3668;2.80562;3.75657;9.31626;13.026;18.2409;28.8757
1.28961;3.22448;4.29625;9.13391;12.9506;18.6692;28.9871
1.4404;2.99207;3.96179;8.9495;13.3039;18.8998;28.6362
1.36141;3.42509;4.05389;9.53546;12.9229;18.2559;28.6761
1.35529;2.87652;4.33222;9.45164;13.0089;18.5393;28.9317
1.93253;2.92554;4.45671;8.64417;12.7416;18.1987;28.8434
1.37981;3.57593;3.59716;9.26488;13.0799;18.0641;29.0567
1.32689;3.18391;4.15861;9.04996;13.348;18.1993;28.8434
1.4272;2.39666;3.99333;9.53825;12.9256;18.2895;29.7585
1.17314;3.02716;3.79625;8.97018;13.1375;18.8239;28.8427
1.42703;2.79949;3.8757;9.51596;13.0632;18.2323;28.7407
1.36805;2.8665;4.13559;9.19895;13.2078;18.4452;29.1271
1.56004;3.03169;4.22624;8.7588;13.0441;18.3589;28.5911
1.76915;2.94455;3.49869;9.21391;12.7918;18.3288;28.7378
0.853067;2.83245;4.26723;9.15704;13.3059;18.1898;29.1314
1.52147;2.94754;4.03672;9.29091;12.7477;18.5124;29.0003
1.01015;2.76425;3.80528;8.92577;12.7105;18.2236;28.5652
1.40827;2.43937;4.08111;9.14713;13.383;18.5377;29.3053
1.54693;3.03646;4.25576;9.45538;13.2536;18.3177;29.2845
1.28657;3.11745;4.21386;9.16934;13.1288;18.3561;28.6581
1.25587;2.93143;4.0867;9.23003;12.6257;18.1292;28.7196
0.954769;3.35926;4.08312;8.90425;12.9587;18.5213;28.4984
1.41591;2.83028;3.40901;9.31575;13.4223;18.3859;28.8848
1.32361;3.19789;3.70899;9.20656;13.0897;18.57;28.8167
1.33555;2.97299;4.55732;9.03658;13.168;18.3488;29.1957
1.32284;2.65947;3.98645;8.93614;12.7679;18.5669;29.2251
1.41862;2.81315;3.85416;8.9842;13.4334;18.3137;29.2297
0.889945;3.03515;4.25857;9.00253;12.9536;18.3902;28.9121
1.6705;2.87197;3.93192;9.14806;13.3325;18.277;28.6688
1.00132;3.20147;3.96266;9.1494;13.3729;18.1604;29.0568
1.20453;2.99421;4.09628;9.1828;13.4899;18.0058;28.484
1.28235;2.83343;3.98012;9.64514;13.0145;18.4575;29.3115
1.55462;2.73571;4.07574;9.15383;13.1386;18.1767;28.9823
1.45675;3.03852;4.01537;9.0526;13.3147;18.002;29.5342
1.26626;2.95284;4.13883;9.17717;13.133;18.555;28.7699
1.35306;3.12394;4.12171;9.22531;12.956;18.1571;29.0361
1.18989;2.82668;4.12794;9.62291;13.197;18.3979;28.7475
1.1955;2.82075;4.05784;8.80916;13.347;18.4212;28.8195
1.23736;2.50039;3.6384;9.57953;13.1323;18.2187;28.8943
1.60565;2.97255;4.22248;9.06488;13.0904;18.3232;28.8868
1.82097;3.07632;3.91343;9.22224;12.8864;18.1912;29.0817
1.49025;2.71138;3.98609;8.89322;13.1496;18.0439;28.631
1.20782;2.55299;4.65234;9.06168;13.1036;18.3115;28.9611
1.88963;2.69395;4.20511;9.1622;13.069;18.2864;29.1393
1.83548;3.00679;4.18959;9.12107;13.2719;17.8505;28.543
